,name,company,year,Price,kms_driven,fuel_type
2548,Maruti Suzuki Swift,Maruti,2013,372000,13349,Petrol
2549,Maruti Suzuki Ertiga,Maruti,2016,635000,29000,Petrol
2550,Ford EcoSport Titanium,Ford,2014,550000,44000,Diesel
2551,Maruti Suzuki Ertiga,Maruti,2016,575000,29000,Petrol
2552,Maruti Suzuki Ertiga,Maruti,2013,485000,42000,Diesel
2553,Maruti Suzuki Alto,Maruti,2012,155000,14000,Petrol
2554,Hyundai Grand i10,Hyundai,2014,345000,49000,Diesel
2555,Honda Amaze 1.2,Honda,2014,325000,42000,Petrol
2556,Hyundai i20 Asta,Hyundai,2012,329500,36200,Diesel
2557,Ford Figo Diesel,Ford,2014,195000,50000,Diesel
2558,Maruti Suzuki Eeco,Maruti,2015,251111,55000,Petrol
2559,Maruti Suzuki Ertiga,Maruti,2014,569999,45000,Petrol
2560,Maruti Suzuki Esteem,Maruti,2007,69999,51000,Petrol
2561,Maruti Suzuki Ritz,Maruti,2014,299999,19000,Petrol
2562,Maruti Suzuki Dzire,Maruti,2009,220000,46000,Petrol
2563,Maruti Suzuki Ritz,Maruti,2013,399999,33000,Diesel
2564,Maruti Suzuki Swift,Maruti,2013,372000,13349,Petrol
2565,Maruti Suzuki Dzire,Maruti,2015,450000,104000,Diesel
2566,Toyota Etios Liva,Toyota,2014,270000,55000,Petrol
2567,Hyundai i20 Sportz,Hyundai,2011,350000,33333,Diesel
2568,Chevrolet Spark,Chevrolet,2012,158400,33600,Petrol
2569,Maruti Suzuki Alto,Maruti,2017,350000,5600,Petrol
2570,Nissan Micra XV,Nissan,2011,179000,41000,Petrol
2571,Maruti Suzuki Swift,Maruti,2007,125000,70000,Petrol
2572,Maruti Suzuki Alto,Maruti,2018,200000,7500,Petrol
2573,Honda Amaze 1.5,Honda,2013,299000,45000,Diesel
2574,Maruti Suzuki Alto,Maruti,2015,220000,38000,Petrol
2575,Chevrolet Beat,Chevrolet,2015,150000,30000,Petrol
2576,Honda City 1.5,Honda,2010,285000,35000,Petrol
2577,Ford EcoSport Trend,Ford,2016,830000,24330,Diesel
2578,Hyundai i20 Asta,Hyundai,2009,210000,65480,Petrol
2579,Maruti Suzuki Swift,Maruti,2013,340000,41000,Petrol
2580,Tata Indica V2,Tata,2006,90000,20000,Petrol
2581,Hindustan Motors Ambassador,Hindustan,2000,70000,200000,Diesel
2582,Toyota Corolla Altis,Toyota,2010,289999,70000,Petrol
2583,Toyota Corolla Altis,Toyota,2012,349999,59000,Petrol
2584,Toyota Innova 2.5,Toyota,2012,849999,99000,Diesel
2585,Volkswagen Jetta Highline,Volkswagen,2014,749999,46000,Diesel
2586,Volkswagen Polo Comfortline,Volkswagen,2015,399999,2800,Petrol
2587,Volkswagen Polo,Volkswagen,2014,274999,32000,Petrol
2588,Mahindra Scorpio,Mahindra,2015,984999,22000,Diesel
2589,Renault Duster,Renault,2014,449999,50000,Diesel
2590,Honda Amaze,Honda,2015,344999,22000,Petrol
2591,Nissan Sunny,Nissan,2012,224999,45000,Petrol
2592,Hyundai Elite i20,Hyundai,2018,599999,21000,Petrol
2593,Renault Kwid,Renault,2016,244999,11000,Petrol
2594,Renault Duster,Renault,2013,399999,41000,Diesel
2595,Ford EcoSport,Ford,2017,489999,39000,Petrol
2596,Renault Duster,Renault,2014,474999,50000,Diesel
2597,Mahindra Scorpio VLX,Mahindra,2011,499999,66000,Diesel
2598,Maruti Suzuki Alto,Maruti,2018,310000,3000,Petrol
2599,Chevrolet Spark LT,Chevrolet,2010,85000,45000,Petrol
2600,Datsun Redi GO,Datsun,2016,245000,7000,Petrol
2601,Maruti Suzuki Swift,Maruti,2010,189500,38500,Diesel
2602,Fiat Punto Emotion,Fiat,2012,169500,37200,Diesel
2603,Maruti Suzuki Swift,Maruti,2010,159500,43200,Diesel
2604,Toyota Etios GD,Toyota,2013,275000,24800,Petrol
2605,Hyundai i20 Sportz,Hyundai,2014,370000,60000,Diesel
2606,Hyundai i10 Sportz,Hyundai,2010,168000,45872,Petrol
2607,Chevrolet Beat LT,Chevrolet,2011,150000,40000,Diesel
2608,Chevrolet Beat LS,Chevrolet,2011,145000,45000,Diesel
2609,Chevrolet Beat LT,Chevrolet,2012,98500,38000,Diesel
2610,Mahindra Scorpio VLX,Mahindra,2014,699000,50000,Diesel
2611,Tata Indigo CS,Tata,2011,85000,11400,Diesel
2612,Toyota Corolla Altis,Toyota,2015,575000,42000,Petrol
2613,Honda City 1.5,Honda,2014,549000,39000,Petrol
2614,Maruti Suzuki Swift,Maruti,2011,209000,47000,Diesel
2615,Hyundai Eon Era,Hyundai,2013,185000,27000,Petrol
2616,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
2617,Mahindra XUV500,Mahindra,2014,699999,52000,Diesel
2618,Honda Brio,Honda,2012,224999,30000,Petrol
2619,Ford Fiesta,Ford,2011,274999,55000,Diesel
2620,Honda Amaze,Honda,2013,284999,46000,Diesel
2621,Honda City,Honda,2015,599999,30000,Diesel
2622,Maruti Suzuki Wagon,Maruti,2012,199999,44000,Petrol
2623,Honda City,Honda,2014,544999,45000,Diesel
2624,Hyundai i20,Hyundai,2009,199000,31000,Petrol
2625,Tata Indigo eCS,Tata,2016,320000,175430,Diesel
2626,Hyundai Fluidic Verna,Hyundai,2015,540000,38000,Diesel
2627,Mahindra Quanto C8,Mahindra,2013,340000,37000,Diesel
2628,Fiat Petra ELX,Fiat,2008,75000,65000,Petrol
2629,Skoda Fabia 1.2L,Skoda,2011,159500,38200,Diesel
2630,Mini Cooper S,Mini,2013,1891111,13000,Petrol
2631,Hyundai Santro Xing,Hyundai,2005,49000,7500,Petrol
2632,Maruti Suzuki Ciaz,Maruti,2016,700000,3350,Petrol
2633,Maruti Suzuki Zen,Maruti,2000,55000,60000,Petrol
2634,Honda City,Honda,2015,448999,54000,Petrol
2635,Hyundai Creta 1.6,Hyundai,2017,895000,32000,Petrol
2636,Mahindra Scorpio SLX,Mahindra,2007,355000,75000,Diesel
2637,Mahindra Scorpio SLE,Mahindra,2012,565000,62000,Diesel
2638,Toyota Innova 2.5,Toyota,2006,365000,73000,Diesel
2639,Maruti Suzuki Alto,Maruti,2011,145000,41000,Petrol
2640,Maruti Suzuki Wagon,Maruti,2011,210000,35000,Petrol
2641,Tata Nano Cx,Tata,2013,40000,2200,Petrol
2642,Maruti Suzuki Alto,Maruti,2013,125000,39000,Petrol
2643,Maruti Suzuki Wagon,Maruti,2009,135000,45000,Petrol
2644,Maruti Suzuki Swift,Maruti,2006,135000,45000,Petrol
2645,Tata Sumo Victa,Tata,2012,285000,65000,Diesel
2646,Maruti Suzuki Wagon,Maruti,2010,145000,54870,Petrol
2647,Maruti Suzuki Alto,Maruti,2010,135000,34580,Petrol
2648,Volkswagen Passat Diesel,Volkswagen,2009,450000,97000,Diesel
2649,Renault Scala RxL,Renault,2015,375000,25000,Diesel
2650,Mahindra Quanto C8,Mahindra,2013,375000,20000,Diesel
2651,Hyundai Grand i10,Hyundai,2014,365000,20000,Petrol
2652,Hyundai i20 Active,Hyundai,2015,500000,18000,Petrol
2653,Mahindra Xylo E4,Mahindra,2012,400000,35000,Diesel
2654,Mahindra Jeep MM,Mahindra,2019,390000,60,Diesel
2655,Renault Duster 110PS,Renault,2012,501000,35000,Diesel
2656,Mahindra Bolero SLE,Mahindra,2013,330000,80200,Diesel
2657,Force Motors Force,Force,2015,580000,3200,Diesel
2658,Maruti Suzuki SX4,Maruti,2012,265000,46000,Diesel
2659,Mahindra Jeep CL550,Mahindra,2019,379000,0,Diesel
2660,Maruti Suzuki Alto,Maruti,2015,219000,5000,Petrol
2661,Mahindra Jeep CL550,Mahindra,2018,385000,588,Diesel
2662,Toyota Etios,Toyota,2011,275000,36000,Diesel
2663,Volkswagen Polo,Volkswagen,2015,330000,38000,Diesel
2664,Honda City ZX,Honda,2008,110000,45000,Petrol
2665,Maruti Suzuki Wagon,Maruti,2006,80000,71200,Petrol
2666,Honda City VX,Honda,2016,519000,52000,Diesel
2667,Mahindra Thar CRDe,Mahindra,2016,730000,29000,Diesel
2668,Mitsubishi Pajero Sport,Mitsubishi,2015,1475000,47000,Diesel
2669,Audi A4 1.8,Audi,2009,699000,47000,Petrol
2670,Mercedes Benz GLA,Mercedes,2015,2000000,20000,Diesel
2671,Land Rover Freelander,Land,2015,2100000,30000,Diesel
2672,Renault Kwid RXT,Renault,2017,340000,5000,Petrol
2673,Tata Aria Pleasure,Tata,2014,390000,35000,Diesel
2674,Mercedes Benz B,Mercedes,2014,1400000,31000,Petrol
2675,Datsun GO T,Datsun,2016,245000,7000,Petrol
2676,Tata Indigo eCS,Tata,2016,320000,175430,Diesel
2677,Tata Indigo eCS,Tata,2016,320000,175400,Diesel
2678,Honda Jazz VX,Honda,2016,450000,41000,Petrol
2679,Honda Amaze 1.2,Honda,2014,311000,33000,Petrol
2680,Honda Amaze,Honda,2013,284999,46000,Diesel
2681,Honda City,Honda,2012,399999,45000,Petrol
2682,Honda City,Honda,2015,599999,39000,Diesel
2683,Honda Amaze,Honda,2015,344999,22000,Petrol
2684,Audi A4 1.8,Audi,2009,699000,47000,Petrol
2685,Force Motors Force,Force,2015,580000,3200,Diesel
2686,Mahindra Scorpio S4,Mahindra,2015,855000,30000,Diesel
2687,Hyundai i20 Active,Hyundai,2015,535000,37000,Diesel
2688,Mini Cooper S,Mini,2013,1891111,13000,Petrol
2689,Maruti Suzuki Ciaz,Maruti,2017,699000,14000,Petrol
2690,Chevrolet Tavera Neo,Chevrolet,2013,375000,55000,Diesel
2691,Honda Amaze,Honda,2013,284999,46000,Diesel
2692,Hyundai Eon Sportz,Hyundai,2012,178000,30000,Petrol
2693,Tata Sumo Gold,Tata,2013,300000,50000,Diesel
2694,Maruti Suzuki Wagon,Maruti,2003,90000,45000,Petrol
2695,Maruti Suzuki Esteem,Maruti,2006,95000,45000,Petrol
2696,Maruti Suzuki Eeco,Maruti,2015,255000,9300,Petrol
2697,Chevrolet Enjoy 1.4,Chevrolet,2013,245000,55000,Diesel
2698,Hyundai i20 Asta,Hyundai,2012,329500,36200,Diesel
2699,Ford Figo Diesel,Ford,2014,195000,50000,Diesel
2700,Maruti Suzuki Eeco,Maruti,2015,251111,55000,Petrol
2701,Maruti Suzuki Ertiga,Maruti,2014,569999,45000,Petrol
2702,Maruti Suzuki Esteem,Maruti,2007,69999,51000,Petrol
2703,Maruti Suzuki Ritz,Maruti,2014,299999,19000,Petrol
2704,Maruti Suzuki Dzire,Maruti,2009,220000,46000,Petrol
2705,Maruti Suzuki Ritz,Maruti,2013,399999,33000,Diesel
2706,Maruti Suzuki SX4,Maruti,2010,249999,36000,Petrol
2707,Maruti Suzuki Wagon,Maruti,2015,289999,22000,Petrol
2708,Mini Cooper S,Mini,2013,1891111,13500,Petrol
2709,Nissan Terrano XL,Nissan,2015,499999,60000,Diesel
2710,Renault Duster 85,Renault,2013,489999,27000,Diesel
2711,Renault Duster 85,Renault,2014,489999,59000,Diesel
2712,Renault Duster 85,Renault,2015,549999,19000,Diesel
2713,Maruti Suzuki Dzire,Maruti,2013,380000,30000,Petrol
2714,Renault Kwid RXT,Renault,2018,325000,15000,Petrol
2715,Maruti Suzuki Maruti,Maruti,2003,57000,56758,Petrol
2716,Renault Kwid 1.0,Renault,2018,349999,10000,Petrol
2717,Renault Lodgy 85,Renault,2018,689999,20000,Diesel
2718,Renault Scala RxL,Renault,2014,349999,49000,Diesel
2719,Hyundai Grand i10,Hyundai,2014,410000,41000,Petrol
2720,Maruti Suzuki Swift,Maruti,2011,225000,45000,Petrol
2721,Chevrolet Beat LS,Chevrolet,2010,120000,43000,Petrol
2722,Tata Indigo eCS,Tata,2016,320000,175430,Diesel
2723,Hyundai Santro Xing,Hyundai,2000,59000,56450,Petrol
2724,Hyundai Fluidic Verna,Hyundai,2015,540000,38000,Diesel
2725,Chevrolet Beat LS,Chevrolet,2010,80000,56000,Petrol
2726,Mahindra Quanto C8,Mahindra,2013,340000,37000,Diesel
2727,Fiat Petra ELX,Fiat,2008,75000,65000,Petrol
2728,Chevrolet Beat LS,Chevrolet,2015,220000,32700,Petrol
2729,Skoda Fabia 1.2L,Skoda,2011,159500,38200,Diesel
2730,Ford EcoSport Titanium,Ford,2016,599000,30000,Diesel
2731,Hyundai Accent GLX,Hyundai,2006,80000,56000,Petrol
2732,Mahindra TUV300 T4,Mahindra,2016,675000,9000,Diesel
2733,Mini Cooper S,Mini,2013,1891111,13000,Petrol
2734,Mini Cooper S,Mini,2013,1891111,13000,Petrol
2735,Tata Indica V2,Tata,2008,150000,11000,Petrol
2736,Mini Cooper S,Mini,2013,1891111,13000,Petrol
2737,Tata Indigo CS,Tata,2009,72500,46000,Diesel
2738,Maruti Suzuki Swift,Maruti,2019,610000,73,Petrol
2739,Mahindra Scorpio VLX,Mahindra,2004,230000,160000,Diesel
2740,Honda Accord,Honda,2009,175000,58559,Petrol
2741,Mahindra Scorpio S4,Mahindra,2015,855000,30000,Diesel
2742,Chevrolet Tavera Neo,Chevrolet,2013,375000,55000,Diesel
2743,Ford EcoSport Titanium,Ford,2014,520000,57000,Diesel
2744,Maruti Suzuki Ertiga,Maruti,2015,524999,50000,Diesel
2745,Honda Amaze,Honda,2014,299999,37000,Petrol
2746,Maruti Suzuki Dzire,Maruti,2012,299999,40000,Petrol
2747,Honda City,Honda,2011,284999,55000,Petrol
2748,Mahindra Scorpio 2.6,Mahindra,2007,220000,170000,Diesel
2749,Maruti Suzuki Dzire,Maruti,2014,424999,55000,Diesel
2750,Honda City,Honda,2015,644999,39000,Petrol
2751,Honda Mobilio,Honda,2014,399999,44000,Petrol
2752,Toyota Corolla Altis,Toyota,2009,199999,65000,Petrol
2753,Honda City,Honda,2014,584999,39000,Petrol
2754,Skoda Laura,Skoda,2012,349999,44000,Diesel
2755,Renault Duster,Renault,2015,449999,49000,Diesel
2756,Maruti Suzuki Ertiga,Maruti,2018,799999,9000,Diesel
2757,Maruti Suzuki Dzire,Maruti,2015,444999,45000,Diesel
2758,Mahindra XUV500,Mahindra,2014,649999,47000,Diesel
2759,Hyundai Verna Fluidic,Hyundai,2012,444999,40000,Diesel
2760,Maruti Suzuki Vitara,Maruti,2016,689999,29000,Diesel
2761,Maruti Suzuki Wagon,Maruti,2016,344999,15000,Petrol
2762,Mahindra Scorpio,Mahindra,2015,944999,45000,Diesel
2763,Honda Amaze,Honda,2014,274999,35000,Petrol
2764,Mahindra XUV500,Mahindra,2013,689999,80000,Diesel
2765,Mahindra Scorpio,Mahindra,2013,574999,68000,Diesel
2766,Skoda Laura,Skoda,2013,374999,50000,Diesel
2767,Volkswagen Polo,Volkswagen,2010,199999,60000,Diesel
2768,Hyundai Elite i20,Hyundai,2016,549999,9000,Petrol
2769,Tata Manza Aura,Tata,2012,130000,72000,Diesel
2770,Chevrolet Sail UVA,Chevrolet,2013,210000,60000,Petrol
2771,Renault Duster 110,Renault,2012,501000,38000,Diesel
2772,Hyundai Verna Fluidic,Hyundai,2013,401000,45000,Diesel
2773,Audi A4 2.0,Audi,2012,1350000,40000,Diesel
2774,Hyundai Elantra SX,Hyundai,2013,600000,20000,Petrol
2775,Mahindra Scorpio VLX,Mahindra,2013,610000,35000,Diesel
2776,Mahindra KUV100 K8,Mahindra,2016,400000,20000,Diesel
2777,Renault Scala RxL,Renault,2015,375000,25000,Diesel
2778,Mahindra Quanto C8,Mahindra,2013,375000,20000,Diesel
2779,Hyundai Grand i10,Hyundai,2014,365000,20000,Petrol
2780,Hyundai i20 Active,Hyundai,2015,500000,18000,Petrol
2781,Mahindra Xylo E4,Mahindra,2012,400000,35000,Diesel
2782,Hyundai Grand i10,Hyundai,2017,524999,6821,Petrol
2783,Hyundai i20,Hyundai,2014,449999,23000,Petrol
2784,Hyundai Eon,Hyundai,2014,174999,14000,Petrol
2785,Hyundai i10,Hyundai,2012,244999,38000,Petrol
2786,Hyundai i20 Active,Hyundai,2015,574999,35000,Diesel
2787,Datsun Redi GO,Datsun,2017,244999,22000,Petrol
2788,Toyota Etios Liva,Toyota,2011,239999,41000,Petrol
2789,Hyundai Accent,Hyundai,2010,99999,45000,Petrol
2790,Hyundai Verna,Hyundai,2014,489999,44000,Diesel
2791,Maruti Suzuki Swift,Maruti,2013,324999,45000,Diesel
2792,Toyota Fortuner,Toyota,2011,1074999,52000,Diesel
2793,Hyundai i10 Sportz,Hyundai,2012,230000,34000,Petrol
2794,Mahindra Bolero Power,Mahindra,2018,699000,1800,Diesel
2795,Mahindra XUV500,Mahindra,2015,1000000,15000,Diesel
2796,Honda City 1.5,Honda,2010,240000,400000,Petrol
2797,Chevrolet Spark LT,Chevrolet,2009,110000,44000,Petrol
2798,Mahindra Jeep MM,Mahindra,2019,390000,60,Diesel
2799,Renault Duster 110PS,Renault,2012,501000,35000,Diesel
2800,Mahindra XUV500,Mahindra,2016,1130000,72000,Diesel
2801,Tata Indigo eCS,Tata,2014,250000,40000,Diesel
2802,Mahindra Bolero SLE,Mahindra,2013,330000,80200,Diesel
2803,Force Motors Force,Force,2015,580000,3200,Diesel
2804,Skoda Rapid Elegance,Skoda,2013,340000,48000,Diesel
2805,Tata Vista Quadrajet,Tata,2011,120000,90000,Diesel
2806,Maruti Suzuki Alto,Maruti,2015,265000,12000,Petrol
2807,Maruti Suzuki SX4,Maruti,2012,265000,46000,Diesel
2808,Maruti Suzuki Zen,Maruti,2003,85000,69900,Petrol
2809,Mahindra Jeep CL550,Mahindra,2019,379000,0,Diesel
2810,Hyundai i10 Magna,Hyundai,2011,175000,45000,Petrol
2811,Maruti Suzuki Alto,Maruti,2015,219000,5000,Petrol
2812,Maruti Suzuki Swift,Maruti,2016,350000,166000,Diesel
2813,Honda City ZX,Honda,2008,149000,42000,Petrol
2814,Mahindra Jeep CL550,Mahindra,2018,385000,588,Diesel
2815,Mahindra Jeep MM,Mahindra,2006,425000,122,Diesel
2816,Chevrolet Beat Diesel,Chevrolet,2017,150000,62000,Diesel
2817,Honda City 1.5,Honda,2010,225000,70000,Petrol
2818,Hyundai Verna 1.4,Hyundai,2014,375000,36000,Petrol
2819,Toyota Innova 2.5,Toyota,2012,770000,0,Diesel
2820,Maruti Suzuki Maruti,Maruti,1995,30000,55000,Petrol
2821,Toyota Etios,Toyota,2011,275000,36000,Diesel
2822,Volkswagen Polo,Volkswagen,2015,330000,38000,Diesel
2823,Maruti Suzuki Swift,Maruti,2014,335000,55000,Diesel
2824,Hyundai Elite i20,Hyundai,2015,450000,20000,Diesel
2825,Maruti Suzuki Swift,Maruti,2012,225000,40000,Petrol
2826,Maruti Suzuki Versa,Maruti,2004,80000,50000,Petrol
2827,Tata Indigo LX,Tata,2016,130000,104000,Diesel
2828,Volkswagen Vento Konekt,Volkswagen,2011,245000,65000,Diesel
2829,Mercedes Benz C,Mercedes,2002,399000,41000,Petrol
2830,Maruti Suzuki Ertiga,Maruti,2013,450000,90000,Diesel
2831,Honda City,Honda,2000,65000,80000,Petrol
2832,Hyundai Santro Xing,Hyundai,2006,75000,46000,Petrol
2833,Maruti Suzuki Omni,Maruti,2001,70000,70000,Petrol
2834,Hyundai Sonata Transform,Hyundai,2017,190000,36469,Diesel
2835,Hyundai Elite i20,Hyundai,2018,600000,7800,Petrol
2836,Volkswagen Vento Konekt,Volkswagen,2011,245000,65000,Diesel
2837,Maruti Suzuki Alto,Maruti,2017,240000,60000,Petrol
2838,Maruti Suzuki Alto,Maruti,2011,155000,32000,Petrol
2839,Honda Jazz S,Honda,2009,169999,24695,Petrol
2840,Hyundai Grand i10,Hyundai,2017,450000,15141,Petrol
2841,Maruti Suzuki Zen,Maruti,2001,40000,40000,Petrol
2842,Mahindra Scorpio W,Mahindra,2012,165000,65000,Diesel
2843,Maruti Suzuki Alto,Maruti,2014,270000,22000,Petrol
2844,Hyundai Grand i10,Hyundai,2016,280000,59910,Diesel
2845,Mahindra XUV500 W8,Mahindra,2012,560000,100000,Diesel
2846,Hyundai Creta 1.6,Hyundai,2016,950000,25000,Petrol
2847,Hyundai i20 Magna,Hyundai,2013,310000,35000,Petrol
2848,Renault Duster 85,Renault,2015,715000,65000,Diesel
2849,Hyundai Grand i10,Hyundai,2014,340000,35000,Petrol
2850,Honda Brio V,Honda,2012,235000,33000,Petrol
2851,Mahindra TUV300 T4,Mahindra,2017,610000,68000,Diesel
2852,Chevrolet Spark LS,Chevrolet,2010,95000,23000,Petrol
2853,Mahindra TUV300 T8,Mahindra,2018,1000000,4500,Diesel
2854,Maruti Suzuki Swift,Maruti,2015,220000,129000,Diesel
2855,Nissan X Trail,Nissan,2019,1200000,300,Diesel
2856,Maruti Suzuki Alto,Maruti,2015,230000,5000,Petrol
2857,Ford Ikon 1.3,Ford,2001,45000,65000,Petrol
2858,Toyota Fortuner 3.0,Toyota,2010,940000,131000,Diesel
2859,Tata Manza ELAN,Tata,2010,155555,111111,Petrol
2860,Mercedes Benz A,Mercedes,2013,1500000,14000,Petrol
2861,Chevrolet Beat LS,Chevrolet,2016,210000,22000,Diesel
2862,Ford EcoSport Trend,Ford,2013,495000,38000,Diesel
2863,Tata Indigo LS,Tata,2016,125000,70000,Diesel
2864,Hyundai i20 Magna,Hyundai,2010,195000,36000,Petrol
2865,Volkswagen Vento Highline,Volkswagen,2015,550000,34000,Diesel
2866,Renault Kwid RXT,Renault,2015,270000,43000,Petrol
2867,Ford EcoSport Titanium,Ford,2014,500000,40000,Diesel
2868,Honda Amaze 1.5,Honda,2016,240000,160000,Diesel
2869,Hyundai Verna 1.6,Hyundai,2017,800000,12000,Petrol
2870,BMW 5 Series,BMW,2011,1299000,49000,Diesel
2871,Skoda Superb 1.8,Skoda,2011,530000,68000,Petrol
2872,Audi Q3 2.0,Audi,2013,1499000,37000,Diesel
2873,Mahindra Bolero DI,Mahindra,2012,220000,59466,Diesel
2874,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
2875,Ford Figo Duratorq,Ford,2012,250000,99000,Diesel
2876,Maruti Suzuki Wagon,Maruti,2018,395000,25500,Petrol
2877,Mahindra Logan Diesel,Mahindra,2009,130000,66000,Petrol
2878,Tata Nano GenX,Tata,2010,32000,44005,Petrol
2879,Mahindra TUV300 T4,Mahindra,2016,540000,35000,Diesel
2880,Mahindra TUV300 T4,Mahindra,2016,540000,35000,Diesel
2881,Hyundai Elite i20,Hyundai,2015,405000,28000,Petrol
2882,Hyundai Elite i20,Hyundai,2015,400000,30000,Petrol
2883,Honda City SV,Honda,2017,760000,4000,Petrol
2884,Maruti Suzuki Baleno,Maruti,2016,500000,28000,Petrol
2885,Ford Figo Petrol,Ford,2011,175000,75000,Petrol
2886,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
2887,Honda City,Honda,2017,750000,3000,Petrol
2888,Hyundai Elite i20,Hyundai,2015,419000,20000,Petrol
2889,Maruti Suzuki Versa,Maruti,2004,90000,50000,Petrol
2890,Hyundai Eon Era,Hyundai,2018,140000,2110,Petrol
2891,Mitsubishi Pajero Sport,Mitsubishi,2015,1540000,43222,Petrol
2892,Hyundai i10 Magna,Hyundai,2008,275000,100200,Petrol
2893,Toyota Corolla H2,Toyota,2003,150000,100000,Petrol
2894,Maruti Suzuki Swift,Maruti,2011,230000,65,Petrol
2895,Tata Indigo CS,Tata,2015,123000,100000,Diesel
2896,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
2897,Mahindra Scorpio S10,Mahindra,2015,900000,97200,Diesel
2898,Hyundai Xcent Base,Hyundai,2016,300000,140000,Diesel
2899,Honda City,Honda,2015,499999,55000,Petrol
2900,Hyundai Accent Executive,Hyundai,2009,165000,48000,Petrol
2901,Maruti Suzuki Baleno,Maruti,2016,498000,22000,Petrol
2902,Tata Zest XE,Tata,2018,480000,103553,Diesel
2903,Maruti Suzuki Dzire,Maruti,2017,488000,80000,Diesel
2904,Tata Sumo Gold,Tata,2014,250000,99000,Diesel
2905,Toyota Corolla Altis,Toyota,2010,220000,58000,Petrol
2906,Maruti Suzuki Eeco,Maruti,2013,290000,70000,LPG
2907,Toyota Fortuner 3.0,Toyota,2015,1525000,120000,Diesel
2908,Mahindra XUV500 W6,Mahindra,2013,548900,49800,Diesel
2909,Tata Tigor Revotron,Tata,2019,650000,100,Diesel
2910,Maruti Suzuki 800,Maruti,2001,55000,81876,Petrol
2911,Maruti Suzuki Ertiga,Maruti,2015,550000,75000,Petrol
2912,Maruti Suzuki Versa,Maruti,2004,90000,50000,Petrol
2913,Honda Mobilio S,Honda,2014,399000,44000,Diesel
2914,Maruti Suzuki Ertiga,Maruti,2016,730000,55000,Diesel
2915,Maruti Suzuki Vitara,Maruti,2017,725000,36000,Diesel
2916,Hyundai Verna 1.6,Hyundai,2016,195000,56000,Diesel
2917,Maruti Suzuki Swift,Maruti,2007,130000,62000,Petrol
2918,Toyota Fortuner 3.0,Toyota,2015,1525000,120000,Diesel
2919,Maruti Suzuki Omni,Maruti,2014,190000,6020,Petrol
2920,Honda Amaze,Honda,2013,250000,55700,Diesel
2921,Tata Indica,Tata,2005,80000,42000,Petrol
2922,Hyundai Santro Xing,Hyundai,2003,120000,50000,Petrol
2923,Maruti Suzuki Zen,Maruti,2010,149000,35000,Petrol
2924,Maruti Suzuki Wagon,Maruti,2014,250000,18500,Petrol
2925,Maruti Suzuki Wagon,Maruti,2007,120000,7000,Petrol
2926,Honda Brio VX,Honda,2017,450000,11000,Petrol
2927,Maruti Suzuki Zen,Maruti,2003,99999,53000,Petrol
2928,Maruti Suzuki Zen,Maruti,2008,135000,23000,Petrol
2929,Maruti Suzuki Wagon,Maruti,2016,225000,35500,Diesel
2930,Maruti Suzuki Alto,Maruti,2010,99000,22134,Petrol
2931,Renault Kwid RXT,Renault,2019,370000,1000,Petrol
2932,Tata Nano Lx,Tata,2010,52000,9000,Petrol
2933,Jaguar XE XE,Jaguar,2016,2800000,8500,Petrol
2934,Hyundai Eon Magna,Hyundai,2014,190000,35000,Petrol
2935,Honda City 1.5,Honda,2014,499000,22000,Petrol
2936,Hindustan Motors Ambassador,Hindustan,2002,90000,25000,Diesel
2937,Maruti Suzuki Ritz,Maruti,2010,149000,40000,Petrol
2938,Hyundai Grand i10,Hyundai,2017,400000,20000,Petrol
2939,Hyundai Eon D,Hyundai,2016,120000,87000,Petrol
2940,Maruti Suzuki Swift,Maruti,2015,250000,55000,Petrol
2941,Maruti Suzuki Wagon,Maruti,2017,375000,23000,Petrol
2942,Honda Amaze 1.2,Honda,2014,381000,6000,Petrol
2943,Maruti Suzuki Estilo,Maruti,2013,180000,65000,Petrol
2944,Maruti Suzuki Vitara,Maruti,2016,580000,25000,Diesel
2945,Maruti Suzuki Eeco,Maruti,2015,278000,39000,Petrol
2946,Hyundai Creta 1.6,Hyundai,2016,1000000,8000,Petrol
2947,Mahindra Scorpio Vlx,Mahindra,2013,690000,75000,Diesel
2948,Maruti Suzuki Ertiga,Maruti,2012,480000,51000,Diesel
2949,Mitsubishi Lancer 1.8,Mitsubishi,2006,85000,50000,Petrol
2950,Maruti Suzuki Maruti,Maruti,2001,40000,75000,Petrol
2951,Maruti Suzuki Alto,Maruti,2015,90000,55800,Petrol
2952,Hyundai Grand i10,Hyundai,2015,340000,53000,Petrol
2953,Hyundai Eon D,Hyundai,2018,260000,25000,Petrol
